student_id,full_name,age,gender,city,email,group_id,enrollment_date,email_valid,instructor,course_id,course_name,category,difficulty_level,avg_grade,attendance_rate_pct,total_concepts,concepts_failed,avg_concept_score,concept_fail_pct,late_rate,avg_time_spent,total_submissions,total_events,total_video_seconds,passed
S0198,Esraa ElMasry,21,Female,Asyut,esraa.elmasry@kayfa-student.io,G02,2025-12-15,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,65.32727272727273,50.0,24,9,65.37916666666668,37.5,0.3333333333333333,136.0,3,60,8737.0,True
S0199,Adel Darwish,28,Male,Asyut,adel.darwish@kayfa-student.io,G02,2025-12-10,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,71.94545454545454,100.0,24,6,71.37916666666666,25.0,0.3333333333333333,127.66666666666667,3,70,11185.0,True
S0200,Mohamed Ibrahim,24,Female,Ismailia,mohamed.ibrahim@kayfa-student.io,G05,2025-12-10,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,71.92727272727274,80.0,24,3,73.7625,12.5,0.6666666666666666,120.66666666666667,3,56,5662.0,True
S0201,Rowan ElBaz,22,Female,Giza,rowan.elbaz@kayfa-student.io,G07,2025-12-14,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,52.76363636363636,20.0,24,20,50.84166666666667,83.33333333333334,1.0,98.66666666666667,3,36,7707.0,False
S0202,Ali Mahmoud,21,Male,Tanta,ali.mahmoud@kayfa-student.io,G02,2025-12-07,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,83.68181818181819,100.0,24,0,82.0125,0.0,0.0,151.33333333333334,3,83,13498.0,True
S0203,Mona Darwish,22,Female,Fayoum,mona.darwish@kayfa-student.io,G09,2025-12-15,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,67.74545454545455,75.0,24,10,65.425,41.66666666666667,0.6666666666666666,111.33333333333333,3,72,12523.0,True
S0204,Karim Awad,17,Male,Asyut,karim.awad@kayfa-student.io,G09,2025-12-13,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,73.7090909090909,50.0,24,2,76.04166666666667,8.333333333333332,0.3333333333333333,132.66666666666666,3,47,7406.0,True
S0205,Adel Soliman,27,Female,Fayoum,adel.soliman@kayfa-student.io,G04,2025-12-09,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,72.16363636363636,50.0,24,4,69.45833333333333,16.666666666666664,0.0,97.0,3,78,16052.0,True
S0206,Karim Shawky,22,Female,Zagazig,karim.shawky@kayfa-student.io,G07,2025-12-09,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,64.21818181818182,80.0,24,8,67.67916666666666,33.33333333333333,0.0,120.33333333333333,3,72,12472.0,True
S0207,Ali Halim,25,Female,Giza,ali.halim@kayfa-student.io,G05,2025-12-08,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,60.00909090909091,100.0,24,11,63.74166666666667,45.83333333333333,0.6666666666666666,133.33333333333334,3,63,9432.0,True
S0208,Khaled Soliman,17,Male,Zagazig,khaled.soliman@kayfa-student.io,G02,2025-12-17,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,74.50909090909092,50.0,24,5,74.47083333333333,20.833333333333336,0.6666666666666666,135.33333333333334,3,49,6725.0,True
S0209,Marwan Naguib,21,Female,Giza,marwan.naguib@kayfa-student.io,G03,2025-12-12,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,77.61818181818181,75.0,24,5,73.77916666666667,20.833333333333336,0.3333333333333333,110.33333333333333,3,76,19194.0,True
S0210,Nada Nasr,18,Male,Tanta,nada.nasr@kayfa-student.io,G07,2025-12-08,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,59.41818181818182,60.0,24,10,60.208333333333336,41.66666666666667,0.3333333333333333,124.0,3,40,3691.0,False
S0211,Abdelrahman Zaki,18,Male,Alexandria,abdelrahman.zaki@kayfa-student.io,G05,2025-12-08,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,79.80909090909091,80.0,24,1,82.8875,4.166666666666666,0.0,148.33333333333334,3,64,11780.0,True
S0212,Karim ElGhandour,22,Female,Giza,karim.elghandour@kayfa-student.io,G08,2025-12-05,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,78.83636363636363,100.0,24,1,79.7,4.166666666666666,0.0,79.33333333333333,3,63,14354.0,True
S0213,Nada Nasr,25,Male,Port Said,nada.nasr@kayfa-student.io,G05,2025-12-12,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,73.27272727272727,100.0,24,4,78.17083333333333,16.666666666666664,0.3333333333333333,127.0,3,67,14957.0,True
S0214,Salma ElBaz,22,Female,Zagazig,salma.elbaz@kayfa-student.io,G05,2025-12-01,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,78.27272727272727,80.0,24,0,84.24166666666666,0.0,0.0,100.0,3,50,9613.0,True
S0215,Ali ElShafei,17,Female,Giza,ali.elshafei@kayfa-student.io,G06,2025-12-01,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,73.47272727272728,75.0,24,5,72.175,20.833333333333336,0.0,145.33333333333334,3,63,14874.0,True
S0216,Mohamed Mahmoud,18,Male,Ismailia,mohamed.mahmoud@kayfa-student.io,G03,2025-12-15,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,60.88181818181818,50.0,24,9,59.9125,37.5,0.3333333333333333,117.66666666666667,3,55,6539.0,True
S0217,Tarek ElGhandour,22,Female,Zagazig,tarek.elghandour@kayfa-student.io,G07,2025-12-10,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,65.03636363636363,100.0,24,5,70.75833333333334,20.833333333333336,0.3333333333333333,141.33333333333334,3,43,6510.0,True
S0218,Ali ElSayed,17,Male,Giza,ali.elsayed@kayfa-student.io,G02,2025-12-18,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,70.5909090909091,50.0,24,6,68.975,25.0,0.3333333333333333,119.0,3,79,17486.0,True
S0219,Nada Farouk,22,Female,Ismailia,nada.farouk@kayfa-student.io,G05,2025-12-09,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,71.02727272727272,100.0,24,4,74.58333333333333,16.666666666666664,0.6666666666666666,127.33333333333333,3,64,10543.0,True
S0220,Malak Abdelaziz,21,Female,Ismailia,malak.abdelaziz@kayfa-student.io,G05,2025-12-05,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,60.445454545454545,100.0,24,7,65.13333333333334,29.166666666666668,1.0,133.33333333333334,3,37,4402.0,True
S0221,Marwan Farouk,19,Female,Cairo,marwan.farouk@kayfa-student.io,G02,2025-12-06,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,81.12727272727273,75.0,24,0,81.70833333333333,0.0,0.0,106.33333333333333,3,61,11596.0,True
S0222,Fady Ibrahim,20,Male,Mansoura,fady.ibrahim@kayfa-student.io,G04,2025-12-08,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,57.13636363636363,75.0,24,11,58.94166666666666,45.83333333333333,0.6666666666666666,81.33333333333333,3,31,6186.0,False
S0223,Hassan Kamel,17,Female,Tanta,hassan.kamel@kayfa-student.io,G05,2025-12-19,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,73.91818181818182,80.0,24,6,72.39583333333333,25.0,0.0,92.33333333333333,3,61,10693.0,True
S0224,Rowan Sultan,21,Female,Alexandria,rowan.sultan@kayfa-student.io,G06,2025-12-03,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,61.9,50.0,24,10,63.395833333333336,41.66666666666667,0.6666666666666666,118.0,3,58,11762.0,True
S0225,Adel Zaki,19,Female,Giza,adel.zaki@kayfa-student.io,G03,2025-12-08,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,58.627272727272725,75.0,24,13,55.92916666666667,54.166666666666664,1.0,93.33333333333333,3,77,12884.0,False
S0226,Mahmoud Soliman,19,Male,Fayoum,mahmoud.soliman@kayfa-student.io,G07,2025-12-18,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,65.5909090909091,60.0,24,7,65.87083333333334,29.166666666666668,0.6666666666666666,121.0,3,63,12905.0,True
S0227,Abdelrahman Soliman,19,Female,Ismailia,abdelrahman.soliman@kayfa-student.io,G02,2025-12-18,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,81.17272727272727,100.0,24,3,80.05833333333334,12.5,0.0,137.66666666666666,3,73,10760.0,True
S0228,Mohamed Shawky,23,Male,Port Said,mohamed.shawky@kayfa-student.io,G05,2025-12-03,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,76.17272727272727,80.0,24,3,76.03333333333333,12.5,1.0,116.0,3,47,8099.0,True
S0229,Aya Mahmoud,18,Female,Giza,aya.mahmoud@kayfa-student.io,G08,2025-12-17,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,72.74545454545455,100.0,24,4,70.75833333333334,16.666666666666664,0.0,59.333333333333336,3,76,17024.0,True
S0230,Dina Zaki,26,Male,Ismailia,dina.zaki@kayfa-student.io,G04,2025-12-09,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,75.35454545454546,75.0,24,3,72.52916666666667,12.5,0.0,146.0,3,67,13533.0,True
S0231,Adel Shawky,19,Male,Giza,adel.shawky@kayfa-student.io,G05,2025-12-15,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,69.58181818181818,100.0,24,8,66.47500000000001,33.33333333333333,0.0,93.66666666666667,3,56,8130.0,True
S0232,Jana Zaki,20,Male,Zagazig,jana.zaki@kayfa-student.io,G09,2025-12-13,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,77.34545454545454,100.0,24,1,77.16250000000001,4.166666666666666,0.3333333333333333,108.0,3,59,14513.0,True
S0233,Ali Ramadan,21,Male,Alexandria,ali.ramadan@kayfa-student.io,G06,2025-12-15,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,70.91818181818182,50.0,24,6,70.60833333333333,25.0,0.0,117.66666666666667,3,81,15506.0,True
S0234,Fady Saad,22,Male,Alexandria,fady.saad@kayfa-student.io,G05,2025-12-04,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,57.95454545454545,60.0,24,17,55.525,70.83333333333334,1.0,148.33333333333334,3,16,1334.0,False
S0235,Abdelrahman Kamel,17,Female,Port Said,abdelrahman.kamel@kayfa-student.io,G08,2025-12-10,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,67.83636363636364,100.0,24,6,65.72916666666667,25.0,0.3333333333333333,104.33333333333333,3,57,9568.0,True
S0236,Yasmin Saad,25,Female,Giza,yasmin.saad@kayfa-student.io,G06,2025-12-18,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,68.22727272727273,50.0,24,5,66.70833333333333,20.833333333333336,1.0,137.66666666666666,3,53,4602.0,True
S0237,Farida Awad,22,Female,Port Said,farida.awad@kayfa-student.io,G08,2025-12-09,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,74.0,75.0,24,3,74.72916666666667,12.5,0.0,123.0,3,77,11555.0,True
S0238,Omar Mansour,17,Female,Fayoum,omar.mansour@kayfa-student.io,G01,2025-12-08,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,74.96363636363637,50.0,24,2,73.76666666666667,8.333333333333332,0.3333333333333333,113.0,3,67,11818.0,True
S0239,Habiba Mahmoud,17,Male,Port Said,habiba.mahmoud@kayfa-student.io,G01,2025-12-02,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,74.4090909090909,75.0,24,4,77.47083333333333,16.666666666666664,0.0,126.0,3,45,9199.0,True
S0240,Marwan Naguib,21,Male,Fayoum,marwan.naguib@kayfa-student.io,G09,2025-12-08,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,73.39090909090909,50.0,24,1,77.07083333333334,4.166666666666666,0.6666666666666666,108.33333333333333,3,67,8518.0,True
S0241,Esraa Zaki,23,Male,Cairo,esraa.zaki@kayfa-student.io,G04,2025-12-07,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,79.3,75.0,24,0,82.64999999999999,0.0,0.0,137.0,3,66,18999.0,True
S0242,Hana ElBaz,23,Male,Asyut,hana.elbaz@kayfa-student.io,G08,2025-12-03,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,72.52727272727272,75.0,24,5,74.97500000000001,20.833333333333336,0.3333333333333333,149.33333333333334,3,47,4820.0,True
S0243,Laila ElMasry,25,Male,Zagazig,laila.elmasry@kayfa-student.io,G03,2025-12-01,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,69.02727272727272,75.0,24,8,65.25416666666666,33.33333333333333,0.0,105.66666666666667,3,58,7629.0,True
S0244,Mona Soliman,22,Female,Port Said,mona.soliman@kayfa-student.io,G06,2025-12-19,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,69.60909090909091,100.0,24,3,73.82083333333334,12.5,0.3333333333333333,145.66666666666666,3,67,13025.0,True
S0245,Hana Mahmoud,19,Female,Giza,hana.mahmoud@kayfa-student.io,G01,2025-12-16,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,80.78181818181818,100.0,24,0,81.02916666666667,0.0,0.3333333333333333,150.66666666666666,3,82,12880.0,True
S0246,Habiba Gamal,22,Male,Zagazig,habiba.gamal@kayfa-student.io,G09,2025-12-14,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,77.67272727272727,100.0,24,1,81.05,4.166666666666666,0.6666666666666666,153.33333333333334,3,66,11675.0,True
S0247,Ali ElGhandour,22,Female,Ismailia,ali.elghandour@kayfa-student.io,G02,2025-12-12,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,60.51818181818182,100.0,24,6,64.47083333333333,25.0,0.6666666666666666,151.0,3,46,6920.0,True
S0248,Khaled Mansour,22,Female,Zagazig,khaled.mansour@kayfa-student.io,G03,2025-12-12,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,70.68181818181819,80.0,24,5,68.3125,20.833333333333336,0.0,151.66666666666666,3,93,20467.0,True
S0249,Jana Mahmoud,22,Female,Asyut,jana.mahmoud@kayfa-student.io,G03,2025-12-14,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,79.17272727272727,75.0,24,4,78.70416666666667,16.666666666666664,0.3333333333333333,113.33333333333333,3,52,7802.0,True
S0250,Farida ElSayed,25,Male,Zagazig,farida.elsayed@kayfa-student.io,G06,2025-12-01,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,68.10000000000001,75.0,24,10,65.3,41.66666666666667,0.3333333333333333,112.33333333333333,3,60,6204.0,True
S0251,Hassan Saad,23,Male,Tanta,hassan.saad@kayfa-student.io,G08,2025-12-04,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,75.55454545454546,100.0,24,3,74.67916666666666,12.5,0.3333333333333333,146.33333333333334,3,39,6706.0,True
S0252,Ziad Habib,19,Male,Zagazig,ziad.habib@kayfa-student.io,G02,2025-12-11,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,74.5909090909091,75.0,24,3,74.48333333333333,12.5,0.6666666666666666,130.0,3,95,20582.0,True
S0253,Ali ElSayed,22,Male,Port Said,ali.elsayed@kayfa-student.io,G03,2025-12-12,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,69.58181818181818,75.0,24,2,75.86666666666666,8.333333333333332,0.3333333333333333,165.33333333333334,3,57,8049.0,True
S0254,Mahmoud Soliman,20,Female,Mansoura,mahmoud.soliman@kayfa-student.io,G03,2025-12-15,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,72.93636363636364,75.0,24,5,68.07916666666667,20.833333333333336,0.6666666666666666,157.66666666666666,3,55,11043.0,True
S0255,Laila Ramadan,23,Male,Tanta,laila.ramadan@kayfa-student.io,G08,2025-12-13,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,85.5,100.0,24,1,85.76666666666667,4.166666666666666,0.0,157.0,3,73,16612.0,True
S0256,Hossam ElGhandour,21,Female,Fayoum,hossam.elghandour@kayfa-student.io,G08,2025-12-19,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,59.654545454545456,75.0,24,11,55.5,45.83333333333333,0.3333333333333333,137.33333333333334,3,38,3941.0,False
S0257,Malak Zaki,21,Female,Alexandria,malak.zaki@kayfa-student.io,G05,2025-12-16,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,79.05454545454546,100.0,24,0,83.0,0.0,0.0,144.33333333333334,3,67,12548.0,True
S0258,Hassan Nasr,21,Female,Cairo,hassan.nasr@kayfa-student.io,G04,2025-12-17,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,55.209090909090904,50.0,24,19,50.12083333333334,79.16666666666666,1.0,97.33333333333333,3,40,4381.0,False
S0259,Seif Abdelaziz,24,Male,Tanta,seif.abdelaziz@kayfa-student.io,G08,2025-12-18,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,67.4090909090909,75.0,24,7,67.86666666666666,29.166666666666668,0.3333333333333333,120.66666666666667,3,53,9282.0,True
S0260,Salma ElMasry,17,Male,Ismailia,salma.elmasry@kayfa-student.io,G02,2025-12-16,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,63.54545454545455,75.0,24,6,66.30833333333334,25.0,1.0,166.33333333333334,3,48,7268.0,True
S0261,Adel Habib,21,Female,Zagazig,adel.habib@kayfa-student.io,G02,2025-12-19,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,71.84545454545454,75.0,24,6,69.0125,25.0,0.3333333333333333,109.0,3,76,13155.0,True
S0262,Dina Zaki,22,Female,Mansoura,dina.zaki@kayfa-student.io,G01,2025-12-09,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,69.01818181818182,75.0,24,7,66.625,29.166666666666668,0.0,115.66666666666667,3,72,15482.0,True
S0263,Aya Ramadan,23,Male,Zagazig,aya.ramadan@kayfa-student.io,G07,2025-12-20,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,55.345454545454544,40.0,24,15,56.7125,62.5,0.6666666666666666,109.66666666666667,3,62,10162.0,False
S0264,Hana Awad,17,Male,Alexandria,hana.awad@kayfa-student.io,G02,2025-12-17,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,82.13636363636364,100.0,24,2,80.90416666666667,8.333333333333332,0.0,157.66666666666666,3,88,18955.0,True
S0265,Esraa ElBaz,22,Male,Fayoum,esraa.elbaz@kayfa-student.io,G01,2025-12-06,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,75.81818181818181,100.0,24,3,72.7,12.5,0.0,119.33333333333333,3,70,15848.0,True
S0266,Khaled Hassan,21,Female,Mansoura,khaled.hassan@kayfa-student.io,G08,2025-12-13,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,74.73636363636363,100.0,24,6,74.3,25.0,0.3333333333333333,159.0,3,70,11062.0,True
S0267,Fady Zaki,23,Female,Giza,fady.zaki@kayfa-student.io,G03,2025-12-11,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,71.3,100.0,24,8,68.09166666666667,33.33333333333333,0.3333333333333333,118.0,3,89,19379.0,True
S0268,Mostafa Ibrahim,22,Male,Ismailia,mostafa.ibrahim@kayfa-student.io,G05,2025-12-05,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,73.80909090909091,80.0,24,6,71.85000000000001,25.0,0.0,120.66666666666667,3,71,13703.0,True
S0269,Rowan Darwish,17,Male,Asyut,rowan.darwish@kayfa-student.io,G08,2025-12-02,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,75.26363636363637,100.0,24,5,74.89583333333333,20.833333333333336,0.0,85.33333333333333,3,63,12858.0,True
S0270,Habiba Soliman,19,Male,Port Said,habiba.soliman@kayfa-student.io,G04,2025-12-15,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,79.93636363636364,50.0,24,3,79.41250000000001,12.5,0.3333333333333333,99.66666666666667,3,63,12078.0,True
S0271,Sara ElSayed,21,Male,Asyut,sara.elsayed@kayfa-student.io,G06,2025-12-05,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,60.209090909090904,25.0,24,10,61.74583333333334,41.66666666666667,0.6666666666666666,131.66666666666666,3,57,5960.0,True
S0272,Jana Naguib,24,Male,Ismailia,jana.naguib@kayfa-student.io,G06,2025-12-02,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,70.48181818181818,75.0,24,1,74.45416666666667,4.166666666666666,0.6666666666666666,138.0,3,52,10906.0,True
S0273,Mona ElGhandour,22,Female,Cairo,mona.elghandour@kayfa-student.io,G08,2025-12-01,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,58.8,100.0,24,12,54.800000000000004,50.0,0.6666666666666666,159.66666666666666,3,43,3651.0,False
S0274,Rana Ramadan,28,Male,Port Said,rana.ramadan@kayfa-student.io,G06,2025-12-16,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,71.94545454545454,75.0,24,4,77.55416666666666,16.666666666666664,0.0,120.33333333333333,3,81,14767.0,True
S0275,Rana Naguib,17,Female,Alexandria,rana.naguib@kayfa-student.io,G06,2025-12-03,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,74.68181818181819,75.0,24,0,79.77083333333333,0.0,0.3333333333333333,133.33333333333334,3,64,10954.0,True
S0276,Esraa Refaat,24,Male,Alexandria,esraa.refaat@kayfa-student.io,G08,2025-12-20,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,75.15454545454546,100.0,24,4,72.03750000000001,16.666666666666664,0.3333333333333333,144.66666666666666,3,59,9619.0,True
S0277,Menna Ibrahim,17,Female,Mansoura,menna.ibrahim@kayfa-student.io,G02,2025-12-15,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,71.00909090909092,75.0,24,3,70.29166666666667,12.5,0.6666666666666666,160.66666666666666,3,73,10321.0,True
S0278,Mahmoud Shawky,26,Female,Asyut,mahmoud.shawky@kayfa-student.io,G01,2025-12-16,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,72.10909090909091,100.0,24,5,70.52083333333333,20.833333333333336,0.6666666666666666,114.66666666666667,3,43,7382.0,True
S0279,Ziad Farouk,23,Female,Cairo,ziad.farouk@kayfa-student.io,G07,2025-12-20,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,66.44545454545454,80.0,24,2,70.03333333333333,8.333333333333332,1.0,106.66666666666667,3,60,11946.0,True
S0280,Youssef Nasr,23,Female,Tanta,youssef.nasr@kayfa-student.io,G04,2025-12-06,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,78.63636363636364,75.0,24,3,81.89166666666667,12.5,0.0,108.33333333333333,3,67,11889.0,True
S0281,Nada AbdelHamid,22,Female,Ismailia,nada.abdelhamid@kayfa-student.io,G02,2025-12-16,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,70.78181818181818,100.0,24,9,66.17916666666666,37.5,0.3333333333333333,142.66666666666666,3,87,14028.0,True
S0282,Rowan ElBaz,25,Female,Zagazig,rowan.elbaz@kayfa-student.io,G06,2025-12-20,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,65.92727272727274,50.0,24,8,64.49166666666666,33.33333333333333,0.3333333333333333,100.33333333333333,3,53,12921.0,True
S0283,Khaled Sultan,21,Female,Giza,khaled.sultan@kayfa-student.io,G09,2025-12-06,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,76.9090909090909,75.0,24,3,80.08333333333333,12.5,0.3333333333333333,91.33333333333333,3,63,9590.0,True
S0284,Amr Naguib,23,Female,Zagazig,amr.naguib@kayfa-student.io,G07,2025-12-13,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,61.22727272727273,60.0,24,9,62.86666666666667,37.5,0.6666666666666666,112.66666666666667,3,28,3759.0,True
S0285,Habiba Mansour,23,Female,Port Said,habiba.mansour@kayfa-student.io,G02,2025-12-02,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,75.48181818181818,50.0,24,4,75.22500000000001,16.666666666666664,0.0,108.0,3,58,8282.0,True
S0286,Laila ElGhandour,18,Female,Cairo,laila.elghandour@kayfa-student.io,G07,2025-12-04,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,65.83636363636363,60.0,24,2,73.50833333333334,8.333333333333332,0.0,119.0,3,63,7613.0,True
S0287,Nada Gamal,20,Male,Giza,nada.gamal@kayfa-student.io,G06,2025-12-13,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,77.7909090909091,50.0,24,0,78.66666666666667,0.0,0.3333333333333333,104.66666666666667,3,63,11628.0,True
S0288,Tarek Hassan,18,Male,Port Said,tarek.hassan@kayfa-student.io,G07,2025-12-08,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,61.07272727272727,60.0,24,15,59.38333333333333,62.5,0.6666666666666666,135.0,3,31,3450.0,True
S0289,Omar Ramadan,25,Female,Zagazig,omar.ramadan@kayfa-student.io,G08,2025-12-01,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,83.12727272727273,75.0,24,2,77.47500000000001,8.333333333333332,0.3333333333333333,125.0,3,80,12179.0,True
S0290,Mahmoud Darwish,17,Male,Fayoum,mahmoud.darwish@kayfa-student.io,G07,2025-12-19,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,60.31818181818182,60.0,24,11,60.3125,45.83333333333333,1.0,104.0,3,53,10966.0,True
S0291,Omar ElShafei,17,Male,Asyut,omar.elshafei@kayfa-student.io,G06,2025-12-08,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,77.4090909090909,100.0,24,2,78.13333333333334,8.333333333333332,0.0,123.66666666666667,3,55,7081.0,True
S0292,Salma Ramadan,17,Male,Cairo,salma.ramadan@kayfa-student.io,G06,2025-12-08,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,69.58181818181818,75.0,24,6,72.77499999999999,25.0,0.3333333333333333,96.0,3,48,6202.0,True
S0293,Mona Naguib,17,Male,Tanta,mona.naguib@kayfa-student.io,G03,2025-12-10,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,70.07272727272726,100.0,24,5,66.96249999999999,20.833333333333336,0.3333333333333333,104.33333333333333,3,45,9433.0,True
S0294,Sherif Darwish,17,Female,Fayoum,sherif.darwish@kayfa-student.io,G05,2025-12-15,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,70.39090909090909,100.0,24,2,78.21666666666667,8.333333333333332,0.3333333333333333,112.0,3,59,12456.0,True
S0295,Omar ElMasry,17,Male,Fayoum,omar.elmasry@kayfa-student.io,G04,2025-12-03,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,75.54545454545455,75.0,24,4,75.18333333333334,16.666666666666664,0.6666666666666666,124.0,3,45,9422.0,True
S0296,Yasmin Halim,21,Female,Giza,yasmin.halim@kayfa-student.io,G02,2025-12-17,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,79.64545454545454,100.0,24,2,78.24166666666666,8.333333333333332,0.0,134.0,3,54,7711.0,True
